invoice_id,billed_amount,expected_revenue_baseline,leakage_baseline
INV778,934.99,938.8207725,3.8307724999999664
INV934,2229.78,2233.599285714286,3.8192857142857974
INV125,1174.4,1178.2186714285715,3.818671428571406
INV2696,5397.9,5401.705144444444,3.8051444444445224
INV2968,2698.95,2702.7511833333333,3.8011833333334835
INV2100,2295.5,2299.2978399999997,3.7978399999997237
INV2549,2412.72,2416.5139833333333,3.793983333333472
INV1730,1321.2,1324.9938,3.7937999999999192
INV2397,5007.86,5011.6412,3.7812000000003536
INV210,3353.5,3357.2785777777776,3.7785777777776275
INV1418,3083.74,3087.49852,3.758520000000317
INV1189,1321.2,1324.9543833333332,3.7543833333331804
INV1515,2655.57,2659.29434,3.7243399999997564
INV31,1467.75,1471.4690400000002,3.7190400000001773
INV1887,513.8,517.5179311111111,3.71793111111117
INV1608,1108.48,1112.18228,3.7022799999999734
INV1984,2376.6,2380.2841200000003,3.6841200000003482
INV2346,763.23,766.9050699999999,3.6750699999998915
INV2272,963.11,966.7542157142858,3.6442157142857923
INV1558,1409.04,1412.6658,3.6258000000000266
INV2378,2967.99,2971.612557142857,3.622557142857204
INV966,1253.88,1257.4912333333332,3.6112333333330753
INV729,821.94,825.539575,3.599574999999959
INV1195,3086.64,3090.2371285714285,3.597128571428584
INV2852,2943.57,2947.1335999999997,3.5635999999994965
INV1986,1822.21,1825.7734846153844,3.5634846153843682
INV809,954.2,957.7254900000001,3.5254900000001044
INV703,3590.1,3593.6252333333327,3.525233333332835
INV1999,2889.15,2892.658475,3.5084750000000895
INV1623,2516.4,2519.898016666667,3.4980166666668993
INV2325,2516.4,2519.898016666667,3.4980166666668993
INV491,1174.4,1177.8876875,3.4876874999999927
INV1560,1822.21,1825.68665,3.4766500000000633
INV2688,1468.0,1471.4712599999998,3.471259999999802
INV430,2572.39,2575.8456666666666,3.4556666666667297
INV2731,2339.09,2342.5335125,3.443512499999997
INV217,3036.2,3039.6326,3.432600000000093
INV2092,3924.76,3928.1857923076923,3.4257923076920633
INV2405,660.6,664.0188844444444,3.4188844444444157
INV1943,1805.06,1808.4769285714285,3.4169285714285706
INV1595,1957.2,1960.61015,3.4101499999999305
INV1243,2339.09,2342.497175,3.4071749999998246
INV2626,1350.33,1353.73595,3.4059500000000753
INV759,1027.6,1031.0045249999998,3.4045249999999214
INV146,2329.17,2332.570025,3.400024999999914
INV1826,2663.23,2666.6288,3.3987999999999374
INV2483,1174.4,1177.7844142857143,3.3844142857142288
INV1555,1056.78,1060.1638599999999,3.3838599999999133
INV637,4816.57,4819.923028571428,3.3530285714286947
INV1012,1979.23,1982.5815,3.3514999999999873
INV61,1365.98,1369.3197166666666,3.339716666666618
INV1965,880.65,883.98834,3.3383400000000165
INV537,2523.06,2526.3858555555557,3.3258555555557905
INV2773,1053.06,1056.38102,3.3210200000000896
INV2035,1008.8,1012.12076,3.320760000000064
INV2934,2663.23,2666.54918,3.3191799999999603
INV900,3468.29,3471.607866666667,3.3178666666672143
INV35,3778.53,3781.83565,3.305649999999787
INV2205,3215.4,3218.704030769231,3.304030769230849
INV1008,3914.4,3917.7036,3.303599999999733
INV113,1046.61,1049.9122857142859,3.302285714285972
INV1083,1394.6,1397.8971166666665,3.297116666666625
INV1438,1380.34,1383.63592,3.2959200000000237
INV173,3066.2,3069.494657142857,3.294657142856977
INV1545,3159.29,3162.5689444444442,3.278944444444278
INV375,1360.39,1363.6641285714286,3.2741285714284913
INV2882,2171.6,2174.86742,3.267420000000129
INV2923,1046.61,1049.8727285714285,3.2627285714286245
INV2662,1757.8,1761.04705,3.2470499999999447
INV1904,3778.53,3781.7659750000003,3.235975000000053
INV1337,1541.4,1544.63367,3.2336699999998473
INV769,1174.4,1177.6255428571428,3.2255428571427274
INV474,1868.23,1871.4325333333336,3.2025333333335766
INV1091,3598.6,3601.8024375,3.2024375000000873
INV2188,1439.44,1442.617822222222,3.1778222222219483
INV2836,1957.2,1960.3746285714287,3.174628571428684
INV1295,4064.93,4068.0950000000003,3.1650000000004184
INV2310,1247.8,1250.9552166666667,3.1552166666667745
INV1190,2714.31,2717.4619333333335,3.1519333333335453
INV1530,1247.8,1250.9504875,3.150487500000054
INV2437,3280.41,3283.56043,3.150430000000142
INV1112,2663.23,2666.3767333333335,3.1467333333334864
INV660,5217.97,5221.099281818181,3.1292818181809707
INV1876,1247.8,1250.9180333333334,3.1180333333334147
INV2679,2128.6,2131.7149285714286,3.1149285714286634
INV325,955.62,958.7345583333333,3.1145583333333207
INV1309,3598.6,3601.6958,3.095800000000054
INV1516,1981.8,1984.8787666666667,3.078766666666752
INV1027,821.94,825.0097228571428,3.0697228571427786
INV1766,2102.55,2105.614525,3.064524999999776
INV2871,2663.23,2666.28962,3.0596199999999953
INV1878,1619.37,1622.4263,3.056300000000192
INV2799,1321.2,1324.2407,3.0407000000000153
INV2450,880.65,883.6896057142857,3.039605714285699
INV1564,3495.0,3498.0391999999997,3.0391999999997097
INV2495,1065.8,1068.8343833333333,3.0343833333333805
INV1336,775.53,778.5624233333333,3.032423333333327
INV2074,2516.4,2519.4113749999997,3.011374999999589
INV16,939.36,942.370474,3.010473999999931
INV768,3075.6,3078.60354,3.0035400000001573
INV846,2382.89,2385.8891875,2.999187500000062
INV2485,3778.53,3781.526888888889,2.9968888888888614
INV2980,3081.76,3084.7537916666665,2.9937916666663114
INV304,3083.74,3086.73294,2.9929400000000896
INV2410,3083.74,3086.73294,2.9929400000000896
INV2514,1274.16,1277.10239,2.942389999999932
INV861,378.19,381.097034,2.90703400000001
INV693,3364.08,3366.9820999999997,2.902099999999791
INV2042,3223.91,3226.7984375,2.8884375000002365
INV510,2663.23,2666.1176454545453,2.887645454545236
INV2175,3598.6,3601.4644,2.8643999999999323
INV844,1468.0,1470.8382000000001,2.8382000000001426
INV2512,1291.62,1294.45728,2.8372800000001916
INV2007,1027.6,1030.4222166666668,2.822216666666918
INV2739,1614.8,1617.5982571428572,2.79825714285721
INV1255,1614.8,1617.588957142857,2.7889571428570434
INV47,3598.6,3601.3841166666666,2.784116666666705
INV2932,2186.94,2189.7054000000003,2.765400000000227
INV253,3675.4,3678.1585285714286,2.758528571428542
INV2822,1468.0,1470.75165,2.751649999999927
INV1944,1835.0,1837.7511333333332,2.7511333333332004
INV1848,5397.9,5400.649266666666,2.749266666666699
INV1041,4345.27,4348.01723,2.747229999999945
INV1567,3081.76,3084.48282,2.722819999999956
INV96,3036.2,3038.92035,2.720350000000053
INV2554,1027.6,1030.3171333333332,2.7171333333333223
INV1959,2102.55,2105.2521,2.702099999999973
INV283,1586.25,1588.9485875,2.6985875000000306
INV241,1835.0,1837.698375,2.698374999999942
INV232,1614.8,1617.4899375,2.689937500000042
INV695,880.8,883.4850511111113,2.6850511111113065
INV579,899.86,902.52253375,2.662533749999966
INV1679,1754.06,1756.7071857142855,2.6471857142855697
INV919,954.2,956.8453371428573,2.6453371428572154
INV774,3355.8,3358.44245,2.642449999999826
INV2245,3196.0,3198.637014285714,2.637014285714031
INV1880,877.14,879.7755625,2.635562499999992
INV1173,1174.4,1177.0274714285713,2.627471428571198
INV1544,955.62,958.2444333333333,2.624433333333286
INV318,3958.46,3961.0636222222224,2.603622222222384
INV794,821.94,824.53827,2.598269999999957
INV121,2663.23,2665.8102636363637,2.580263636363725
INV1713,3459.52,3462.0917333333337,2.5717333333336683
INV159,955.62,958.1862958333334,2.5662958333333563
INV2179,3223.91,3226.4624249999997,2.5524249999998574
INV2893,2935.8,2938.3479375,2.547937499999989
INV648,1468.0,1470.5341999999998,2.534199999999828
INV798,880.65,883.181092857143,2.531092857142994
INV1139,2663.23,2665.7601545454545,2.5301545454544794
INV2136,1541.4,1543.9242625,2.5242624999998498
INV2800,528.39,530.909424,2.519423999999958
INV2371,3515.6,3518.11338,2.51337999999987
INV5,1614.8,1617.3077285714285,2.5077285714285154
INV2706,3501.74,3504.2432625,2.5032625000003463
INV2563,1541.4,1543.9006125,2.5006124999999884
INV197,3659.59,3662.088483333334,2.498483333333752
INV1102,2202.0,2204.4863833333334,2.4863833333333787
INV2544,3083.74,3086.21934,2.4793400000003203
INV2561,939.36,941.8208185714286,2.4608185714286037
INV1236,2123.6,2126.0586714285714,2.458671428571506
INV1582,1237.96,1240.4136285714285,2.453628571428453
INV2941,1174.4,1176.8449857142857,2.4449857142856217
INV1430,1101.0,1103.441242857143,2.4412428571429245
INV2863,1541.87,1544.3108083333332,2.4408083333332797
INV757,2696.54,2698.979688888889,2.4396888888891226
INV879,3223.91,3226.348814285714,2.4388142857142157
INV570,2516.4,2518.8353333333334,2.4353333333333467
INV1355,2102.55,2104.9664125,2.416412499999751
INV1941,880.65,883.0578659999999,2.407865999999899
INV2657,4318.32,4320.677909999999,2.3579099999997197
INV1884,1962.38,1964.7319846153846,2.351984615384481
INV358,1459.24,1461.5676142857142,2.327614285714162
INV403,2348.8,2351.111622222222,2.311622222222013
INV1761,2307.84,2310.1497,2.3096999999997934
INV2607,1761.6,1763.908975,2.308975000000146
INV2040,2097.0,2099.308555555556,2.308555555555813
INV464,2078.4,2080.7079875,2.3079874999998538
INV2220,3466.98,3469.276077777778,2.2960777777780095
INV2627,2499.36,2501.64278,2.2827800000000025
INV2729,3081.76,3084.0413555555556,2.281355555555365
INV1167,3196.0,3198.2771999999995,2.2771999999995387
INV1089,2523.06,2525.32599,2.2659899999998743
INV29,1101.0,1103.2650777777776,2.2650777777776057
INV225,1981.8,1984.065011111111,2.2650111111111073
INV64,2653.02,2655.28228,2.262279999999919
INV1471,700.85,703.11104,2.26103999999998
INV2118,1101.0,1103.2499222222223,2.249922222222267
INV860,1799.3,1801.5415375,2.2415375000000495
INV947,1232.91,1235.14025,2.2302499999998417
INV2757,2967.99,2970.2145833333334,2.2245833333336122
INV740,1247.8,1250.0207083333335,2.220708333333505
INV56,1101.0,1103.18535,2.1853499999999713
INV1461,1541.87,1544.045775,2.175775000000158
INV2384,3075.6,3077.760025,2.1600250000001324
INV2649,985.35,987.5055571428572,2.1555571428572193
INV2727,1215.0,1217.1489111111111,2.148911111111147
INV839,1174.4,1176.5444,2.144399999999905
INV1563,2262.17,2264.300157142857,2.130157142857115
INV1920,2655.57,2657.6693,2.0992999999998574
INV2634,1761.6,1763.6884,2.0884000000000924
INV2342,1719.16,1721.2392800000002,2.0792800000001534
INV1504,1733.49,1735.5638857142856,2.0738857142855522
INV1666,1174.4,1176.4728125000001,2.0728125000000546
INV154,1168.56,1170.6274250000001,2.067425000000185
INV1936,1321.2,1323.23444,2.034439999999904
INV608,880.65,882.6805828571428,2.0305828571428037
INV2880,1321.2,1323.2085,2.0084999999999127
INV656,2174.31,2176.3165375,2.006537499999922
INV1812,807.4,809.3944285714285,1.994428571428557
INV1085,1258.24,1260.23272,1.992719999999963
INV2312,3086.64,3088.6069428571427,1.9669428571428398
INV406,1247.8,1249.7571166666667,1.9571166666667068
INV2736,2123.6,2125.5569,1.9569000000001324
INV1332,1486.52,1488.4646166666666,1.9446166666666613
INV1180,2123.6,2125.537675,1.9376750000001266
INV2227,3036.2,3038.123025,1.9230250000000524
INV1034,1822.21,1824.1292,1.9192000000000462
INV1916,4152.21,4154.1221000000005,1.9121000000004642
INV856,1677.6,1679.5073692307694,1.9073692307695183
INV1204,3466.98,3468.877,1.8969999999999345
INV1990,1261.53,1263.411825,1.8818249999999352
INV1394,3495.0,3496.879542857143,1.879542857142951
INV1111,1274.16,1276.0358833333332,1.8758833333331495
INV1834,2382.89,2384.7374363636363,1.8474363636364615
INV3,1614.8,1616.6454999999999,1.8454999999999018
INV2034,1938.49,1940.3236714285713,1.8336714285712787
INV905,3422.43,3424.2635600000003,1.8335600000004888
INV2991,2516.4,2518.211930769231,1.8119307692309121
INV1343,1394.6,1396.410057142857,1.8100571428572039
INV1732,2876.09,2877.8877333333335,1.7977333333333263
INV1658,2257.21,2258.99825,1.7882500000000618
INV2765,2102.55,2104.3334333333332,1.7834333333330505
INV1284,877.23,878.9876936363637,1.7576936363636833
INV2573,1291.62,1293.3727250000002,1.7527250000002823
INV2811,807.4,809.1467533333333,1.746753333333345
INV2111,2382.89,2384.635036363636,1.7450363636362454
INV252,2577.77,2579.5049375,1.7349374999998872
INV308,2242.43,2244.1548875,1.7248875000000226
INV1933,1027.6,1029.30518,1.705180000000155
INV43,1844.77,1846.461425,1.691424999999981
INV731,3081.76,3083.4275666666667,1.6675666666665165
INV2368,3767.19,3768.816142857143,1.626142857142895
INV2588,2523.06,2524.682825,1.6228249999999207
INV1759,1970.18,1971.801975,1.6219750000000204
INV589,998.07,999.679922,1.6099219999999832
INV368,2935.8,2937.4022307692308,1.602230769230573
INV2606,2118.71,2120.2718571428572,1.5618571428572068
INV2603,361.66,363.19240375,1.5324037499999577
INV2647,469.68,471.20801625,1.5280162500000074
INV1918,1394.6,1396.1263999999999,1.526399999999967
INV282,2973.04,2974.553672727273,1.5136727272729331
INV2058,2656.2,2657.7100846153844,1.510084615384585
INV2375,4498.25,4499.757577777777,1.507577777777442
INV1362,1321.2,1322.6959555555554,1.4959555555553834
INV1991,1247.8,1249.28289,1.4828899999999976
INV214,939.36,940.8391175,1.4791175000000294
INV1358,3083.74,3085.211533333333,1.4715333333333547
INV2904,1749.01,1750.4798,1.4698000000000775
INV1945,1321.2,1322.6396222222222,1.4396222222221695
INV2921,2656.2,2657.632557142857,1.4325571428571493
INV2740,2889.15,2890.5565666666666,1.4065666666665493
INV2653,2803.4,2804.7923666666666,1.3923666666664758
INV1019,1027.6,1028.9881285714287,1.3881285714287515
INV1659,1817.4,1818.7823625,1.3823624999999993
INV22,869.42,870.7887228571428,1.3687228571428705
INV2534,1174.4,1175.7481625,1.348162499999944
INV2920,2656.2,2657.545916666667,1.345916666667108
INV481,1247.8,1249.1427125,1.3427125000000615
INV609,2656.2,2657.53215,1.3321500000001834
INV1331,3644.42,3645.75165,1.3316500000000815
INV69,1539.49,1540.8203999999998,1.3303999999998268
INV2237,3137.04,3138.3702714285714,1.33027142857145
INV2121,2820.78,2822.0960222222225,1.3160222222222728
INV1634,3083.74,3085.0557727272726,1.3157727272728152
INV1191,2671.59,2672.8911111111115,1.3011111111113678
INV2860,947.27,948.5633933333334,1.2933933333333698
INV1304,1247.8,1249.0773,1.2772999999999683
INV2195,3192.08,3193.3399444444444,1.2599444444444998
INV743,1065.8,1067.05495,1.254950000000008
INV1157,3122.9,3124.1501000000003,1.2501000000002023
INV2839,2943.57,2944.810172727273,1.240172727272693
INV2518,3075.6,3076.8358399999997,1.2358399999998255
INV1000,2055.2,2056.427642857143,1.2276428571431097
INV1802,1835.0,1836.2214333333332,1.2214333333331524
INV1500,3749.04,3750.24555,1.2055500000001302
INV1540,2523.06,2524.264575,1.2045750000002045
INV2806,383.32,384.50756125,1.1875612499999875
INV1683,2118.71,2119.8794555555555,1.169455555555487
INV2144,2703.22,2704.3863499999998,1.1663499999999658
INV33,1056.78,1057.9301428571428,1.1501428571427823
INV1566,2242.72,2243.8360375,1.1160375000004024
INV773,3058.81,3059.907325,1.0973250000001826
INV2299,1394.6,1395.6953833333334,1.0953833333335297
INV32,1962.38,1963.4507076923078,1.0707076923076784
INV247,1835.0,1836.063357142857,1.0633571428570576
INV2003,2703.22,2704.2721125,1.052112500000021
INV1459,2943.57,2944.6070363636363,1.0370363636361617
INV442,3598.6,3599.630725,1.030725000000075
INV2474,3079.85,3080.8747714285714,1.024771428571512
INV1444,2656.2,2657.2243714285714,1.0243714285716123
INV2768,3075.6,3076.62,1.0199999999999818
INV134,704.52,705.5385428571428,1.0185428571428474
INV804,3355.2,3356.2124625,1.0124625000003107
INV2152,2169.88,2170.88196,1.0019600000000537
INV463,2580.3,2581.2575,0.9574999999999818
INV2052,1232.91,1233.8645125,0.9545124999999643
INV1038,1174.2,1175.135775,0.9357749999999214
INV2532,1012.34,1013.2734075,0.9334074999999302
INV2416,724.41,725.3200625,0.9100624999999809
INV357,1908.4,1909.3058714285714,0.905871428571345
INV591,3598.6,3599.5042,0.9041999999999462
INV1956,1027.6,1028.499855,0.899855000000116
INV2373,1187.3,1188.1782333333333,0.8782333333333554
INV2500,587.56,588.43223375,0.8722337500000776
INV927,1174.4,1175.2672333333333,0.8672333333331608
INV791,3280.41,3281.26032,0.8503200000000106
INV1685,1523.77,1524.6152875,0.8452875000000404
INV992,3418.67,3419.5074444444444,0.8374444444443725
INV1183,1817.4,1818.2293333333334,0.8293333333333521
INV2663,687.39,688.215555,0.8255550000000085
INV1022,1702.59,1703.4080999999999,0.8180999999999585
INV141,3124.2,3125.0152199999998,0.8152199999999539
INV1137,3075.6,3076.4089333333336,0.8089333333336981
INV2043,4237.42,4238.1986125,0.7786125000002357
INV2766,880.8,881.5687333333333,0.7687333333333299
INV1654,1383.14,1383.8940833333334,0.7540833333332557
INV1748,2229.78,2230.52875,0.7487499999997453
INV2629,2376.6,2377.3461333333335,0.746133333333546
INV1536,3644.42,3645.151391666667,0.7313916666671503
INV620,2696.54,2697.25955,0.7195500000002539
INV2734,939.44,940.1209644444446,0.6809644444444984
INV2367,1165.05,1165.7271833333334,0.6771833333334598
INV1307,2943.57,2944.243109090909,0.673109090908838
INV2296,1688.2,1688.86654,0.6665399999999408
INV828,2102.55,2103.2095272727274,0.6595272727272459
INV544,1111.85,1112.5050333333334,0.6550333333334493
INV209,2716.6,2717.23306,0.6330600000001141
INV2988,3659.59,3660.220025,0.6300249999999323
INV985,5384.75,5385.368233333334,0.6182333333335919
INV1549,3280.41,3281.016914285714,0.6069142857140832
INV2309,1398.0,1398.6013666666668,0.6013666666667632
INV2420,3081.76,3082.3536000000004,0.5936000000001513
INV1456,3364.08,3364.6608499999998,0.5808499999998276
INV2803,2654.5,2655.0804399999997,0.5804399999997258
INV1436,2236.8,2237.3786999999998,0.5786999999995714
INV1525,712.5,713.07474,0.5747400000000198
INV335,2382.89,2383.442825,0.5528250000002117
INV2877,2337.11,2337.6622,0.5522000000000844
INV2808,3515.6,3516.1438,0.5437999999999192
INV475,3504.25,3504.7931000000003,0.5431000000003223
INV2774,1688.2,1688.74122,0.5412200000000666
INV901,1619.37,1619.9098222222224,0.5398222222224831
INV1058,1981.8,1982.3353888888887,0.5353888888887468
INV188,955.62,956.1536711111112,0.5336711111111754
INV1056,1101.0,1101.5168375,0.5168375000000651
INV2881,3274.37,3274.88014,0.5101400000003196
INV942,3280.41,3280.875414285714,0.4654142857143597
INV766,2990.64,2991.0898555555555,0.44985555555558676
INV71,2698.95,2699.3906333333334,0.4406333333336079
INV673,2291.2,2291.6366000000003,0.4366000000004533
INV1862,1979.23,1979.6664454545455,0.4364454545454919
INV2274,2716.6,2717.0259333333333,0.42593333333343253
INV633,1056.78,1057.205657142857,0.42565714285706235
INV2060,820.64,821.06385375,0.4238537500000348
INV2611,939.36,939.7763875,0.41638750000004165
INV1749,1232.91,1233.3165099999999,0.4065099999997983
INV160,2286.2,2286.6032142857143,0.4032142857145118
INV1281,2698.95,2699.340277777778,0.3902777777780102
INV871,1174.4,1174.7902571428572,0.3902571428570809
INV2028,3436.62,3436.99306,0.3730599999998958
INV2577,2516.4,2516.7708000000002,0.3708000000001448
INV575,880.65,881.0159725,0.36597249999999804
INV960,1541.4,1541.7626666666665,0.3626666666664278
INV1813,1274.16,1274.517,0.3569999999999709
INV931,954.2,954.536355,0.33635499999991225
INV1537,2382.89,2383.2205999999996,0.33059999999977663
INV410,1614.8,1615.1259363636364,0.32593636363640144
INV1624,880.65,880.9750314285714,0.32503142857137846
INV2133,3075.6,3075.9054444444446,0.30544444444467445
INV2828,1277.55,1277.85259,0.30259000000000924
INV1109,3584.46,3584.74142,0.28141999999979816
INV2396,3504.25,3504.5261166666664,0.2761166666664394
INV2140,1061.8,1062.07057,0.2705700000001343
INV2656,1805.06,1805.3154666666667,0.25546666666673445
INV437,1541.4,1541.6527714285712,0.25277142857112267
INV380,1247.8,1248.03322,0.23322000000007392
INV208,3852.2,3852.430866666667,0.23086666666722522
INV429,2935.8,2936.0289666666667,0.2289666666665653
INV1553,1468.0,1468.2231777777777,0.22317777777766423
INV81,1468.0,1468.22186,0.22186000000010608
INV622,1560.06,1560.27628,0.21628000000009706
INV2025,1380.34,1380.53408,0.19407999999998538
INV137,1101.0,1101.1917333333333,0.19173333333333176
INV439,659.61,659.7963488888889,0.1863488888889151
INV1108,943.02,943.1984759999999,0.17847599999993236
INV763,1614.8,1614.9633142857142,0.16331428571425022
INV2303,1468.0,1468.16105,0.16104999999993197
INV1647,2307.83,2307.9907625,0.16076250000014625
INV2866,1627.49,1627.6497749999999,0.15977499999985412
INV311,1101.0,1101.1520555555555,0.15205555555553474
INV2023,1962.38,1962.525975,0.1459749999999076
INV2754,3451.14,3451.27218,0.13218000000006214
INV2685,1174.4,1174.522,0.12199999999984357
INV2929,4314.6,4314.704516666667,0.10451666666631354
INV236,1614.8,1614.8996142857143,0.09961428571432407
INV2259,1677.6,1677.6970999999999,0.09709999999995489
INV2489,3592.83,3592.92262,0.09261999999989712
INV67,4622.64,4622.725016666667,0.08501666666688834
INV2356,1299.88,1299.9557399999999,0.07573999999976877
INV2661,3504.25,3504.3252833333336,0.07528333333357295
INV116,1506.61,1506.68405,0.07405000000017026
INV2645,4195.04,4195.105566666667,0.06556666666710953
INV581,2123.6,2123.6591875,0.059187500000007276
INV2287,2123.6,2123.656375,0.056375000000116415
INV1124,2656.2,2656.2406,0.040600000000267755
INV485,779.76,779.7927354545454,0.032735454545445464
INV2249,3592.83,3592.8563400000003,0.026340000000345754
INV1014,5007.86,5007.885716666667,0.02571666666699457
INV808,1614.8,1614.8223333333333,0.02233333333333576
INV536,4044.81,4044.804775,-0.0052249999998821295
INV428,3406.8,3406.7936099999997,-0.006390000000465079
INV1372,1541.4,1541.3708857142858,-0.02911428571428587
INV2984,3036.73,3036.6265714285714,-0.1034285714285943
INV2134,461.61,461.50424499999997,-0.10575500000004467
INV2063,3291.58,3291.472436363636,-0.10756363636392052
INV2247,2128.6,2128.4833,-0.11670000000003711
INV2776,4622.64,4622.520233333333,-0.11976666666760138
INV2589,3784.59,3784.4472461538467,-0.1427538461534823
INV1403,1656.67,1656.521175,-0.148824999999988
INV99,3083.74,3083.586975,-0.15302499999961583
INV1662,3644.42,3644.266118181818,-0.15388181818207158
INV2374,894.16,894.003125,-0.15687500000001364
INV741,1996.3,1996.1358555555555,-0.16414444444444598
INV105,1688.2,1688.02614,-0.17386000000010426
INV770,1560.57,1560.374388888889,-0.19561111111102036
INV492,4686.3,4686.099977777778,-0.20002222222228738
INV1863,2221.38,2221.161716666667,-0.2182833333331473
INV543,950.83,950.6114083333333,-0.21859166666672536
INV389,3280.41,3280.1893,-0.22069999999985157
INV1103,939.36,939.1112899999999,-0.2487100000000737
INV925,2943.57,2943.3102428571424,-0.2597571428577794
INV736,1259.51,1259.2477,-0.2623000000000957
INV1512,2663.23,2662.96382,-0.2661800000000767
INV427,2174.31,2174.0426875,-0.2673125000001164
INV885,880.8,880.52897,-0.2710299999999961
INV367,1027.6,1027.32874,-0.27125999999998385
INV300,3515.6,3515.3232,-0.27680000000009386
INV2671,1062.58,1062.2889,-0.29109999999991487
INV862,2656.2,2655.9087,-0.29129999999986467
INV1079,1713.7,1713.3916125,-0.3083874999999807
INV2146,3958.46,3958.15086,-0.309139999999843
INV2492,2655.57,2655.25645,-0.31355000000030486
INV2239,1433.97,1433.643275,-0.32672500000012406
INV151,1468.0,1467.6707999999999,-0.32920000000012806
INV2349,4428.96,4428.625628571429,-0.334371428571103
INV2903,1771.43,1771.0953571428572,-0.33464285714285325
INV962,954.2,953.8472419999999,-0.35275800000010804
INV1852,1394.6,1394.2039285714284,-0.3960714285715312
INV2401,1652.48,1652.0590625,-0.4209375000000364
INV2780,3364.08,3363.65805,-0.42194999999992433
INV1457,3036.73,3036.3059857142857,-0.4240142857142928
INV2082,1688.2,1687.7742333333333,-0.4257666666667319
INV1875,1394.6,1394.1644000000001,-0.4355999999997948
INV2334,1612.38,1611.9349555555557,-0.44504444444442015
INV2585,2876.4,2875.95465,-0.44534999999996217
INV1622,2967.99,2967.5254428571425,-0.4645571428573021
INV511,3504.25,3503.7791615384617,-0.47083846153827835
INV2365,1377.88,1377.4079625,-0.47203750000016953
INV1318,1068.79,1068.2988166666667,-0.49118333333331066
INV1614,1394.6,1394.0961799999998,-0.5038200000001325
INV2392,1380.34,1379.82308,-0.5169200000000274
INV2692,989.97,989.4391714285714,-0.5308285714286285
INV1262,2516.4,2515.868475,-0.5315249999998741
INV1218,880.8,880.2644757142857,-0.5355242857142457
INV248,5757.76,5757.2037666666665,-0.5562333333336937
INV998,5038.04,5037.47745,-0.5625499999996464
INV2840,2967.99,2967.4080000000004,-0.5819999999994252
INV923,3032.92,3032.3227333333334,-0.5972666666666555
INV1649,3749.04,3748.433,-0.6069999999999709
INV2418,1468.0,1467.3882285714285,-0.611771428571501
INV1793,3592.83,3592.1954833333334,-0.6345166666665136
INV670,1056.78,1056.1349,-0.6450999999999567
INV587,4061.46,4060.8101699999997,-0.6498300000002928
INV2801,5007.86,5007.207266666666,-0.6527333333333445
INV1930,1101.0,1100.3292285714285,-0.6707714285714701
INV2597,3223.91,3223.225325,-0.6846749999999702
INV1443,5200.47,5199.7791,-0.6909000000005108
INV558,2190.1,2189.391525,-0.7084749999999076
INV1025,3675.4,3674.6799875,-0.7200124999999389
INV2290,3364.08,3363.35334,-0.7266599999998107
INV2742,1614.8,1614.05605,-0.7439500000000407
INV2946,1186.15,1185.3886714285713,-0.7613285714287485
INV1559,1468.0,1467.2269833333332,-0.7730166666667628
INV2732,1027.6,1026.81378,-0.7862199999999575
INV1842,469.68,468.8923775,-0.7876224999999977
INV2372,2339.09,2338.2930499999998,-0.7969500000003791
INV1673,1027.6,1026.79395,-0.8060499999999138
INV2109,1805.06,1804.25234,-0.8076599999999416
INV1382,2935.8,2934.9875875,-0.8124125000003914
INV2113,2939.13,2938.3103666666666,-0.8196333333335133
INV1160,3675.4,3674.576,-0.8240000000000691
INV2562,1805.06,1804.22874,-0.8312599999999293
INV2958,2057.39,2056.540016666667,-0.8499833333330571
INV1819,1000.08,999.2234187500001,-0.8565812499999765
INV2196,2943.57,2942.7108000000003,-0.8591999999998734
INV674,3654.14,3653.2776299999996,-0.8623700000002827
INV2947,1128.38,1127.4924875,-0.8875125000001844
INV1894,2123.6,2122.7097200000003,-0.8902799999996205
INV1789,1039.38,1038.48086,-0.8991400000002159
INV85,1541.4,1540.4958375,-0.904162499999984
INV1246,1115.49,1114.5667714285714,-0.9232285714285808
INV2484,3075.6,3074.6715000000004,-0.9284999999995307
INV1585,3075.6,3074.6715000000004,-0.9284999999995307
INV2277,2935.8,2934.870728571428,-0.9292714285720649
INV1929,873.99,873.0597666666667,-0.9302333333332626
INV1158,2257.21,2256.2740125,-0.9359875000000102
INV402,1817.4,1816.4612833333333,-0.9387166666667781
INV213,1081.03,1080.08738,-0.9426200000000335
INV2922,1101.0,1100.0563,-0.9437000000000353
INV1725,660.6,659.6139844444444,-0.9860155555555821
INV392,2038.82,2037.8312,-0.9887999999998556
INV1393,1402.92,1401.9273875,-0.9926125000001775
INV2294,2367.97,2366.9697714285717,-1.0002285714281243
INV2557,3280.41,3279.406571428571,-1.0034285714286852
INV2268,1011.8,1010.7888166666667,-1.0111833333332925
INV786,1261.53,1260.5154499999999,-1.0145500000000993
INV754,3124.2,3123.1803,-1.0196999999998297
INV2533,1541.4,1540.3702625,-1.0297375000000102
INV2139,3738.3,3737.269244444444,-1.0307555555559702
INV2292,1232.91,1231.87509,-1.0349100000000817
INV2417,2656.2,2655.158825,-1.0411749999998392
INV1377,2935.8,2934.7357142857145,-1.0642857142856883
INV2617,1101.0,1099.9316999999999,-1.0683000000001357
INV1375,2810.88,2809.80688,-1.0731200000000172
