invoice_id,customer_id,product_id,invoice_date,quantity,unit_price,discount_pct,billed_amount
INV931,C22,P5,2024-08-13,13,73.4,0,954.2
INV932,C37,P8,2024-11-20,21,140.17,0,2943.57
INV933,C32,P0,2024-07-27,14,106.18,0,1486.52
INV934,C16,P0,2024-09-25,21,106.18,0,2229.78
INV935,C10,P4,2024-10-27,19,65.95,5,1190.4
INV936,C9,P0,2024-06-18,23,91.55,5,2000.37
INV937,C44,P1,2024-06-17,18,179.39,0,3229.02
INV938,C30,P3,2024-08-21,20,139.8,0,2796.0
INV939,C46,P8,2024-08-18,11,140.17,0,1541.87
INV940,C18,P9,2024-11-27,20,156.21,0,3124.2
INV941,C45,P0,2024-08-21,25,106.18,0,2654.5
INV942,C32,P9,2024-06-19,21,156.21,0,3280.41
INV943,C48,P7,2024-08-02,23,179.93,0,4138.39
INV944,C25,P2,2024-07-22,24,137.86,0,3308.64
INV945,C45,P3,2024-10-22,19,139.8,0,2656.2
INV946,C15,P9,2024-11-04,19,143.65,5,2592.88
INV947,C19,P6,2024-08-17,21,58.71,0,1232.91
INV948,C6,P0,2024-06-26,13,106.18,0,1380.34
INV949,C25,P1,2024-10-20,15,192.61,0,2889.15
INV950,C25,P0,2024-06-13,22,106.18,0,2335.96
INV951,C43,P9,2024-10-27,16,156.21,0,2499.36
INV952,C1,P9,2024-08-26,16,156.21,0,2499.36
INV953,C47,P1,2024-08-23,20,177.7,0,3554.0
INV954,C35,P2,2024-11-09,29,159.8,0,4634.2
INV955,C12,P3,2024-06-22,21,139.8,0,2935.8
INV956,C39,P6,2024-07-18,21,58.71,0,1232.91
INV957,C42,P4,2024-07-18,18,73.4,0,1321.2
INV958,C14,P2,2024-09-30,23,159.8,0,3675.4
INV959,C8,P2,2024-09-01,17,159.8,0,2716.6
INV960,C7,P4,2024-09-29,21,73.4,0,1541.4
INV961,C23,P2,2024-09-27,30,159.8,0,4794.0
INV962,C11,P5,2024-09-16,13,73.4,0,954.2
INV963,C9,P9,2024-10-23,14,146.58,10,1846.91
INV964,C0,P6,2024-06-04,15,58.71,0,880.65
INV965,C20,P5,2024-09-29,14,73.4,0,1027.6
INV966,C33,P5,2024-10-14,18,69.66,0,1253.88
INV967,C11,P8,2024-06-02,20,132.77,10,2389.86
INV968,C35,P9,2024-09-20,15,143.35,5,2042.74
INV969,C11,P5,2024-08-25,21,73.4,0,1541.4
INV970,C38,P3,2024-08-26,20,120.02,0,2400.4
INV971,C37,P5,2024-07-14,17,73.4,0,1247.8
INV972,C5,P0,2024-07-21,23,106.18,0,2442.14
INV973,C9,P7,2024-10-27,9,168.62,10,1365.82
INV974,C38,P7,2024-07-03,19,179.93,0,3418.67
INV975,C31,P9,2024-06-27,19,156.21,0,2967.99
INV976,C39,P6,2024-07-01,25,58.71,0,1467.75
INV977,C32,P4,2024-08-23,19,68.37,5,1234.08
INV978,C17,P7,2024-08-11,13,179.93,0,2339.09
INV979,C9,P6,2024-11-27,21,58.71,0,1232.91
INV980,C12,P7,2024-08-28,17,179.93,0,3058.81
INV981,C36,P2,2024-06-23,17,159.8,0,2716.6
INV982,C11,P7,2024-07-04,5,179.93,0,899.65
INV983,C47,P4,2024-11-01,21,73.4,0,1541.4
INV984,C28,P2,2024-08-29,20,159.8,0,3196.0
INV985,C11,P1,2024-09-16,32,177.13,5,5384.75
INV986,C21,P1,2024-10-05,9,171.14,10,1386.23
INV987,C39,P8,2024-07-02,15,120.31,5,1714.42
INV988,C10,P9,2024-07-22,22,156.21,0,3436.62
INV989,C49,P9,2024-10-05,12,144.57,5,1648.1
INV990,C34,P3,2024-08-24,18,139.8,0,2516.4
INV991,C43,P9,2024-11-12,16,156.21,0,2499.36
INV992,C38,P7,2024-10-29,19,179.93,0,3418.67
INV993,C3,P7,2024-08-19,24,179.93,0,4318.32
INV994,C43,P9,2024-09-09,17,156.21,0,2655.57
INV995,C8,P4,2024-06-28,25,66.35,0,1658.75
INV996,C45,P1,2024-08-16,19,192.61,0,3659.59
INV997,C13,P9,2024-11-13,17,156.21,0,2655.57
INV998,C40,P7,2024-09-09,28,179.93,0,5038.04
INV999,C14,P5,2024-10-21,11,73.4,0,807.4
INV1000,C9,P5,2024-06-04,28,73.4,0,2055.2
INV1001,C35,P8,2024-09-06,24,140.17,0,3364.08
INV1002,C17,P2,2024-08-02,22,159.8,0,3515.6
INV1003,C13,P3,2024-09-01,21,139.8,0,2935.8
INV1004,C14,P9,2024-08-19,11,135.5,5,1415.98
INV1005,C41,P0,2024-11-14,22,106.18,0,2335.96
INV1006,C26,P7,2024-11-10,21,162.23,10,3066.15
INV1007,C25,P0,2024-07-08,24,106.18,0,2548.32
INV1008,C8,P3,2024-10-08,28,139.8,0,3914.4
INV1009,C30,P7,2024-07-18,19,179.93,0,3418.67
INV1010,C23,P0,2024-10-02,18,91.12,15,1394.14
INV1011,C12,P3,2024-11-05,20,139.8,0,2796.0
INV1012,C20,P7,2024-09-03,11,179.93,0,1979.23
INV1013,C19,P6,2024-11-03,17,58.71,0,998.07
INV1014,C16,P1,2024-07-07,26,192.61,0,5007.86
INV1015,C17,P3,2024-09-08,16,139.8,0,2236.8
INV1016,C3,P1,2024-08-08,18,192.61,0,3466.98
INV1017,C9,P9,2024-09-10,18,146.58,0,2638.44
INV1018,C20,P7,2024-08-31,31,179.93,0,5577.83
INV1019,C29,P4,2024-07-19,14,73.4,0,1027.6
INV1020,C39,P5,2024-11-18,27,73.4,0,1981.8
INV1021,C48,P3,2024-09-30,16,139.8,0,2236.8
INV1022,C0,P6,2024-06-21,29,58.71,0,1702.59
INV1023,C45,P6,2024-09-24,19,58.71,0,1115.49
INV1024,C27,P4,2024-09-28,20,73.4,0,1468.0
INV1025,C28,P2,2024-10-06,23,159.8,0,3675.4
INV1026,C41,P4,2024-07-10,15,73.4,0,1101.0
INV1027,C37,P6,2024-11-27,14,58.71,0,821.94
INV1028,C47,P6,2024-09-23,7,58.71,0,410.97
INV1029,C8,P0,2024-08-05,29,106.18,0,3079.22
INV1030,C41,P9,2024-07-29,20,156.21,0,3124.2
INV1031,C46,P1,2024-08-02,23,192.61,0,4430.03
INV1032,C4,P6,2024-09-25,31,58.71,0,1820.01
INV1033,C38,P3,2024-11-15,25,120.02,10,2700.45
INV1034,C23,P8,2024-07-21,13,140.17,0,1822.21
INV1035,C41,P8,2024-06-12,25,140.17,0,3504.25
INV1036,C0,P8,2024-06-15,20,123.41,0,2468.2
INV1037,C44,P3,2024-08-04,15,139.8,0,2097.0
INV1038,C9,P6,2024-10-02,20,58.71,0,1174.2
INV1039,C31,P1,2024-11-14,26,192.61,0,5007.86
INV1040,C7,P5,2024-11-09,18,73.4,0,1321.2
INV1041,C37,P8,2024-11-26,31,140.17,0,4345.27
INV1042,C27,P3,2024-11-14,32,139.8,0,4473.6
INV1043,C11,P1,2024-10-28,9,177.13,5,1514.46
INV1044,C37,P6,2024-08-07,25,58.71,0,1467.75
INV1045,C6,P8,2024-09-03,20,140.17,0,2803.4
INV1046,C49,P9,2024-09-10,24,144.57,5,3296.2
INV1047,C1,P9,2024-09-16,14,156.21,0,2186.94
INV1048,C38,P6,2024-11-09,11,58.71,0,645.81
INV1049,C33,P5,2024-11-25,19,69.66,5,1257.36
INV1050,C2,P5,2024-08-25,30,68.51,0,2055.3
INV1051,C11,P0,2024-06-07,13,106.18,0,1380.34
INV1052,C5,P2,2024-08-08,23,137.01,5,2993.67
INV1053,C12,P2,2024-06-21,30,159.8,0,4794.0
INV1054,C36,P7,2024-11-23,17,167.0,10,2555.1
INV1055,C43,P8,2024-07-10,13,140.17,0,1822.21
INV1056,C12,P5,2024-06-17,15,73.4,0,1101.0
INV1057,C16,P8,2024-06-02,18,140.17,0,2523.06
INV1058,C25,P5,2024-09-19,27,73.4,0,1981.8
INV1059,C12,P8,2024-07-27,22,140.17,0,3083.74
INV1060,C9,P0,2024-07-27,24,91.55,0,2197.2
INV1061,C44,P2,2024-06-03,17,159.8,0,2716.6
INV1062,C6,P4,2024-10-16,22,64.78,10,1282.64
INV1063,C7,P6,2024-08-05,28,51.29,5,1364.31
INV1064,C19,P8,2024-11-25,19,140.17,0,2663.23
INV1065,C38,P0,2024-07-15,26,106.18,0,2760.68
INV1066,C26,P5,2024-11-13,24,73.4,0,1761.6
INV1067,C24,P0,2024-09-01,20,106.18,0,2123.6
INV1068,C32,P5,2024-09-22,20,66.03,10,1188.54
INV1069,C37,P5,2024-09-25,26,73.4,0,1908.4
INV1070,C9,P9,2024-10-01,15,146.58,0,2198.7
INV1071,C34,P1,2024-11-03,20,178.18,5,3385.42
INV1072,C15,P4,2024-09-27,19,67.23,5,1213.5
INV1073,C19,P7,2024-08-30,17,179.93,0,3058.81
INV1074,C25,P6,2024-11-17,18,54.76,5,936.4
INV1075,C4,P6,2024-07-23,25,58.71,0,1467.75
INV1076,C30,P2,2024-10-15,28,159.8,0,4474.4
INV1077,C38,P3,2024-10-04,17,120.02,5,1938.32
INV1078,C10,P0,2024-09-10,23,106.18,0,2442.14
INV1079,C20,P6,2024-09-10,35,51.54,5,1713.7
INV1080,C10,P1,2024-10-01,22,169.59,10,3357.88
INV1081,C30,P6,2024-10-07,27,53.92,5,1383.05
INV1082,C2,P2,2024-10-08,25,150.36,10,3383.1
INV1083,C9,P4,2024-06-09,19,73.4,0,1394.6
INV1084,C30,P9,2024-09-22,17,147.53,0,2508.01
INV1085,C48,P5,2024-11-24,23,64.36,15,1258.24
INV1086,C25,P7,2024-06-05,9,179.93,0,1619.37
INV1087,C0,P4,2024-06-03,19,73.4,0,1394.6
INV1088,C20,P1,2024-11-02,16,182.08,5,2767.62
INV1089,C37,P8,2024-10-17,18,140.17,0,2523.06
INV1090,C6,P5,2024-06-21,16,66.73,10,960.91
INV1091,C20,P7,2024-06-20,20,179.93,0,3598.6
INV1092,C49,P8,2024-09-01,21,140.17,0,2943.57
INV1093,C25,P9,2024-06-29,15,156.21,0,2343.15
INV1094,C6,P6,2024-11-16,25,58.71,0,1467.75
INV1095,C27,P5,2024-11-06,25,73.4,0,1835.0
INV1096,C8,P8,2024-08-30,17,122.64,0,2084.88
INV1097,C48,P7,2024-10-11,17,179.93,0,3058.81
INV1098,C1,P8,2024-08-12,22,140.17,0,3083.74
INV1099,C2,P5,2024-10-03,17,68.51,10,1048.2
INV1100,C17,P6,2024-06-02,11,58.71,0,645.81
INV1101,C38,P7,2024-09-20,17,179.93,0,3058.81
INV1102,C0,P4,2024-09-24,30,73.4,0,2202.0
INV1103,C2,P6,2024-08-14,16,58.71,0,939.36
INV1104,C44,P9,2024-08-16,16,145.63,0,2330.08
INV1105,C34,P7,2024-06-28,16,179.93,0,2878.88
INV1106,C16,P2,2024-10-22,21,138.85,5,2770.06
INV1107,C0,P9,2024-09-23,15,156.21,0,2343.15
INV1108,C33,P6,2024-07-11,18,52.39,0,943.02
INV1109,C38,P2,2024-06-07,26,145.12,5,3584.46
INV1110,C47,P1,2024-10-05,19,177.7,0,3376.3
INV1111,C27,P0,2024-07-26,12,106.18,0,1274.16
INV1112,C35,P8,2024-08-19,19,140.17,0,2663.23
INV1113,C21,P7,2024-09-15,21,155.99,5,3112.0
INV1114,C17,P1,2024-11-16,18,176.5,5,3018.15
INV1115,C35,P6,2024-07-17,17,51.78,5,836.25
INV1116,C20,P0,2024-08-19,20,106.18,0,2123.6
INV1117,C30,P0,2024-09-09,15,99.35,5,1415.74
INV1118,C13,P0,2024-09-07,16,106.18,0,1698.88
INV1119,C19,P1,2024-07-11,10,174.83,5,1660.88
INV1120,C6,P6,2024-06-12,17,58.71,0,998.07
INV1121,C41,P9,2024-11-18,23,156.21,0,3592.83
INV1122,C35,P1,2024-06-09,17,180.04,0,3060.68
INV1123,C49,P8,2024-10-21,17,140.17,0,2382.89
INV1124,C14,P3,2024-08-21,19,139.8,0,2656.2
INV1125,C38,P2,2024-09-22,21,145.12,5,2895.14
INV1126,C44,P9,2024-06-20,16,145.63,10,2097.07
INV1127,C13,P0,2024-08-31,16,106.18,0,1698.88
INV1128,C33,P4,2024-09-26,20,73.4,0,1468.0
INV1129,C28,P2,2024-06-30,13,159.8,0,2077.4
INV1130,C2,P3,2024-06-25,14,139.8,0,1957.2
INV1131,C1,P5,2024-07-11,22,62.87,5,1313.98
INV1132,C46,P1,2024-09-04,20,192.61,0,3852.2
INV1133,C41,P9,2024-07-26,15,156.21,0,2343.15
INV1134,C36,P6,2024-09-26,20,50.44,10,907.92
INV1135,C5,P9,2024-07-19,26,156.21,0,4061.46
INV1136,C1,P6,2024-09-06,19,58.71,0,1115.49
INV1137,C39,P3,2024-07-16,22,139.8,0,3075.6
INV1138,C29,P1,2024-10-03,17,192.61,0,3274.37
INV1139,C46,P8,2024-09-23,19,140.17,0,2663.23
INV1140,C7,P2,2024-11-02,19,159.8,0,3036.2
INV1141,C41,P6,2024-11-16,18,55.64,5,951.44
INV1142,C7,P4,2024-09-14,22,73.4,0,1614.8
INV1143,C25,P4,2024-06-22,23,64.62,15,1263.32
INV1144,C42,P6,2024-09-05,20,54.0,0,1080.0
INV1145,C29,P9,2024-10-22,23,133.53,5,2917.63
INV1146,C47,P0,2024-11-13,17,106.18,0,1805.06
INV1147,C49,P5,2024-09-14,15,73.4,0,1101.0
INV1148,C7,P9,2024-06-17,19,156.21,0,2967.99
INV1149,C5,P5,2024-06-06,20,68.19,15,1159.23
INV1150,C13,P5,2024-07-21,14,73.4,0,1027.6
INV1151,C49,P8,2024-10-19,19,140.17,0,2663.23
INV1152,C8,P3,2024-10-08,17,139.8,0,2376.6
INV1153,C2,P9,2024-09-28,12,156.21,0,1874.52
INV1154,C48,P2,2024-08-06,19,159.8,0,3036.2
INV1155,C11,P4,2024-08-06,16,64.6,5,981.92
INV1156,C4,P0,2024-08-30,13,106.18,0,1380.34
INV1157,C36,P7,2024-09-07,22,167.0,15,3122.9
INV1158,C30,P9,2024-07-13,18,147.53,15,2257.21
INV1159,C31,P2,2024-06-02,26,159.8,0,4154.8
INV1160,C28,P2,2024-08-17,23,159.8,0,3675.4
INV1161,C2,P5,2024-08-29,27,68.51,10,1664.79
INV1162,C20,P8,2024-08-04,19,140.17,0,2663.23
INV1163,C5,P6,2024-07-14,20,58.71,0,1174.2
INV1164,C39,P9,2024-10-09,9,156.21,0,1405.89
INV1165,C29,P4,2024-10-15,29,73.4,0,2128.6
INV1166,C26,P0,2024-11-06,21,94.86,0,1992.06
INV1167,C36,P2,2024-07-01,20,159.8,0,3196.0
INV1168,C39,P8,2024-06-27,28,120.31,5,3200.25
INV1169,C20,P9,2024-10-11,22,138.56,5,2895.9
INV1170,C31,P9,2024-11-16,14,156.21,0,2186.94
INV1171,C4,P2,2024-10-18,13,144.45,10,1690.06
INV1172,C34,P4,2024-06-22,17,73.4,0,1247.8
INV1173,C2,P4,2024-11-06,16,73.4,0,1174.4
INV1174,C32,P7,2024-11-25,11,179.93,0,1979.23
INV1175,C11,P9,2024-07-09,24,156.21,0,3749.04
INV1176,C43,P8,2024-10-06,27,140.17,0,3784.59
INV1177,C48,P4,2024-11-16,8,73.4,0,587.2
INV1178,C4,P6,2024-06-16,19,58.71,0,1115.49
INV1179,C28,P6,2024-06-14,21,58.71,0,1232.91
INV1180,C20,P0,2024-06-23,20,106.18,0,2123.6
INV1181,C18,P4,2024-09-11,18,73.4,0,1321.2
INV1182,C45,P0,2024-06-18,27,106.18,0,2866.86
INV1183,C33,P3,2024-10-31,13,139.8,0,1817.4
INV1184,C20,P9,2024-10-05,16,138.56,5,2106.11
INV1185,C34,P9,2024-06-16,21,146.88,10,2776.03
INV1186,C48,P4,2024-11-25,18,73.4,0,1321.2
INV1187,C31,P8,2024-10-12,19,140.17,0,2663.23
INV1188,C1,P8,2024-08-31,22,140.17,0,3083.74
INV1189,C19,P5,2024-09-11,18,73.4,0,1321.2
INV1190,C5,P1,2024-11-22,18,167.55,10,2714.31
INV1191,C23,P9,2024-06-17,20,140.61,5,2671.59
INV1192,C47,P7,2024-09-17,21,179.93,0,3778.53
INV1193,C31,P3,2024-08-21,20,139.8,0,2796.0
INV1194,C7,P3,2024-09-14,20,128.77,0,2575.4
INV1195,C27,P2,2024-06-11,24,142.9,10,3086.64
INV1196,C35,P6,2024-10-25,15,51.78,5,737.86
INV1197,C36,P4,2024-06-29,20,73.4,0,1468.0
INV1198,C1,P3,2024-06-15,22,139.8,0,3075.6
INV1199,C37,P6,2024-07-29,24,58.71,0,1409.04
INV1200,C1,P7,2024-11-04,14,179.93,0,2519.02
INV1201,C49,P5,2024-10-15,29,73.4,0,2128.6
INV1202,C11,P2,2024-11-14,11,159.8,0,1757.8
INV1203,C38,P8,2024-06-21,22,121.2,5,2533.08
INV1204,C43,P1,2024-10-29,18,192.61,0,3466.98
INV1205,C13,P7,2024-06-09,16,159.56,0,2552.96
INV1206,C20,P9,2024-10-24,20,138.56,0,2771.2
INV1207,C2,P3,2024-06-12,15,139.8,0,2097.0
INV1208,C22,P0,2024-10-13,13,94.06,15,1039.36
INV1209,C29,P0,2024-11-07,24,106.18,0,2548.32
INV1210,C5,P1,2024-08-27,23,167.55,5,3660.97
INV1211,C33,P7,2024-07-17,21,179.93,0,3778.53
INV1212,C20,P1,2024-10-17,22,182.08,5,3805.47
INV1213,C28,P9,2024-06-28,20,141.62,5,2690.78
INV1214,C27,P7,2024-10-14,20,156.06,5,2965.14
INV1215,C7,P3,2024-09-08,15,128.77,0,1931.55
INV1216,C46,P9,2024-07-07,24,156.21,0,3749.04
INV1217,C27,P6,2024-09-11,13,58.71,0,763.23
INV1218,C49,P5,2024-10-10,12,73.4,0,880.8
INV1219,C24,P6,2024-11-03,15,58.71,0,880.65
INV1220,C39,P2,2024-06-07,22,141.87,5,2965.08
INV1221,C33,P9,2024-10-25,23,156.21,0,3592.83
INV1222,C17,P8,2024-07-18,15,127.64,10,1723.14
INV1223,C13,P8,2024-10-25,27,140.17,0,3784.59
INV1224,C26,P7,2024-08-13,19,162.23,5,2928.25
INV1225,C27,P4,2024-10-01,25,73.4,0,1835.0
INV1226,C9,P2,2024-06-30,13,159.8,0,2077.4
INV1227,C17,P1,2024-07-24,26,176.5,5,4359.55
INV1228,C43,P1,2024-09-19,11,192.61,0,2118.71
INV1229,C33,P6,2024-09-09,22,52.39,0,1152.58
INV1230,C5,P7,2024-10-25,20,179.93,0,3598.6
INV1231,C32,P7,2024-07-02,26,179.93,0,4678.18
INV1232,C41,P1,2024-10-15,9,192.61,0,1733.49
INV1233,C6,P4,2024-07-24,18,64.78,5,1107.74
INV1234,C23,P1,2024-07-16,15,192.61,0,2889.15
INV1235,C36,P7,2024-07-04,20,167.0,0,3340.0
INV1236,C16,P0,2024-11-22,20,106.18,0,2123.6
INV1237,C28,P8,2024-07-03,28,140.17,0,3924.76
INV1238,C20,P9,2024-08-24,23,138.56,5,3027.54
INV1239,C19,P8,2024-07-16,19,140.17,0,2663.23
INV1240,C40,P2,2024-10-17,19,159.8,0,3036.2
INV1241,C48,P8,2024-06-11,18,128.56,5,2198.38
INV1242,C25,P6,2024-07-26,15,54.76,5,780.33
INV1243,C3,P7,2024-07-05,13,179.93,0,2339.09
INV1244,C42,P6,2024-07-22,12,54.0,15,550.8
INV1245,C10,P7,2024-07-28,23,179.93,0,4138.39
INV1246,C11,P6,2024-10-06,19,58.71,0,1115.49
INV1247,C8,P8,2024-09-06,29,122.64,5,3378.73
INV1248,C35,P8,2024-10-30,27,140.17,0,3784.59
INV1249,C30,P1,2024-06-28,24,192.61,0,4622.64
INV1250,C39,P0,2024-06-20,27,106.18,0,2866.86
INV1251,C22,P7,2024-09-20,22,179.93,0,3958.46
INV1252,C20,P4,2024-09-30,26,73.4,0,1908.4
INV1253,C27,P8,2024-09-23,16,140.17,0,2242.72
INV1254,C37,P2,2024-08-01,23,159.8,0,3675.4
INV1255,C49,P5,2024-10-04,22,73.4,0,1614.8
INV1256,C32,P0,2024-07-12,19,106.18,0,2017.42
INV1257,C26,P7,2024-10-29,28,162.23,5,4315.32
INV1258,C28,P1,2024-06-20,31,178.32,5,5251.52
INV1259,C7,P5,2024-07-08,20,73.4,0,1468.0
INV1260,C25,P6,2024-10-23,14,54.76,5,728.31
INV1261,C47,P8,2024-09-11,24,140.17,0,3364.08
INV1262,C43,P3,2024-11-10,18,139.8,0,2516.4
INV1263,C4,P1,2024-10-22,24,182.31,0,4375.44
INV1264,C25,P3,2024-08-25,23,139.8,0,3215.4
INV1265,C11,P4,2024-08-31,22,64.6,5,1350.14
INV1266,C22,P8,2024-07-28,14,140.17,0,1962.38
INV1267,C45,P5,2024-06-08,13,73.4,0,954.2
INV1268,C38,P4,2024-11-25,19,73.4,0,1394.6
INV1269,C43,P1,2024-09-30,19,192.61,0,3659.59
INV1270,C45,P7,2024-10-13,16,162.87,5,2475.62
INV1271,C48,P0,2024-07-29,17,106.18,0,1805.06
INV1272,C17,P0,2024-11-07,25,106.18,0,2654.5
INV1273,C40,P1,2024-09-09,22,192.61,0,4237.42
INV1274,C11,P4,2024-07-10,21,64.6,0,1356.6
INV1275,C18,P5,2024-06-16,18,73.4,0,1321.2
INV1276,C48,P0,2024-10-18,16,106.18,0,1698.88
INV1277,C20,P4,2024-09-24,18,73.4,0,1321.2
INV1278,C41,P0,2024-09-01,16,106.18,0,1698.88
INV1279,C23,P8,2024-06-12,22,140.17,0,3083.74
INV1280,C27,P8,2024-10-19,25,140.17,0,3504.25
INV1281,C38,P7,2024-08-19,15,179.93,0,2698.95
INV1282,C10,P1,2024-09-11,16,169.59,0,2713.44
INV1283,C1,P6,2024-08-16,27,58.71,0,1585.17
INV1284,C18,P6,2024-09-10,18,51.3,5,877.23
INV1285,C40,P7,2024-07-31,26,179.93,0,4678.18
INV1286,C42,P6,2024-06-19,21,54.0,5,1077.3
INV1287,C29,P6,2024-10-31,23,58.71,0,1350.33
INV1288,C5,P1,2024-06-10,19,167.55,5,3024.28
INV1289,C12,P4,2024-08-23,17,63.45,10,970.79
INV1290,C40,P0,2024-09-18,16,98.12,0,1569.92
INV1291,C24,P1,2024-08-25,15,170.95,10,2307.83
INV1292,C20,P5,2024-08-28,23,73.4,0,1688.2
INV1293,C32,P7,2024-08-20,12,179.93,0,2159.16
INV1294,C15,P7,2024-08-23,18,179.93,0,3238.74
INV1295,C2,P8,2024-06-19,29,140.17,0,4064.93
INV1296,C9,P1,2024-10-28,19,192.61,0,3659.59
INV1297,C32,P4,2024-08-16,12,68.37,5,779.42
INV1298,C23,P2,2024-09-23,25,159.8,0,3995.0
INV1299,C47,P0,2024-07-10,20,106.18,0,2123.6
INV1300,C19,P8,2024-09-29,20,140.17,0,2803.4
INV1301,C5,P3,2024-07-13,8,139.8,0,1118.4
INV1302,C44,P4,2024-10-12,22,73.4,0,1614.8
INV1303,C40,P7,2024-10-31,18,179.93,0,3238.74
INV1304,C23,P5,2024-09-14,17,73.4,0,1247.8
INV1305,C11,P9,2024-07-09,19,156.21,0,2967.99
INV1306,C30,P0,2024-10-19,20,99.35,5,1887.65
INV1307,C23,P8,2024-10-06,21,140.17,0,2943.57
INV1308,C9,P1,2024-06-15,24,192.61,0,4622.64
INV1309,C2,P7,2024-08-02,20,179.93,0,3598.6
INV1310,C27,P9,2024-11-13,22,134.24,0,2953.28
INV1311,C6,P1,2024-08-21,17,192.61,0,3274.37
INV1312,C39,P3,2024-07-13,16,139.8,0,2236.8
INV1313,C41,P4,2024-10-17,9,73.4,0,660.6
INV1314,C18,P1,2024-10-26,24,192.61,0,4622.64
INV1315,C3,P5,2024-10-26,15,73.4,0,1101.0
INV1316,C32,P7,2024-06-14,26,179.93,0,4678.18
INV1317,C30,P6,2024-06-24,20,53.92,0,1078.4
INV1318,C1,P5,2024-08-04,17,62.87,0,1068.79
INV1319,C38,P9,2024-11-03,22,156.21,0,3436.62
INV1320,C9,P9,2024-10-20,19,146.58,10,2506.52
INV1321,C31,P9,2024-11-07,23,156.21,0,3592.83
INV1322,C41,P1,2024-08-20,21,192.61,0,4044.81
INV1323,C26,P8,2024-06-22,19,140.17,0,2663.23
INV1324,C8,P3,2024-07-23,16,139.8,0,2236.8
INV1325,C44,P3,2024-10-15,7,139.8,0,978.6
INV1326,C11,P9,2024-07-13,23,156.21,0,3592.83
INV1327,C15,P4,2024-06-16,24,67.23,0,1613.52
INV1328,C18,P5,2024-11-12,24,73.4,0,1761.6
INV1329,C32,P1,2024-06-30,20,192.61,0,3852.2
INV1330,C42,P8,2024-10-30,15,140.17,0,2102.55
INV1331,C12,P8,2024-10-24,26,140.17,0,3644.42
INV1332,C47,P0,2024-07-28,14,106.18,0,1486.52
INV1333,C38,P9,2024-08-04,26,156.21,0,4061.46
INV1334,C46,P2,2024-08-08,17,159.8,0,2716.6
INV1335,C40,P6,2024-08-10,15,58.71,0,880.65
INV1336,C33,P8,2024-07-30,7,123.1,10,775.53
INV1337,C5,P4,2024-07-01,21,73.4,0,1541.4
INV1338,C14,P7,2024-11-01,17,179.93,0,3058.81
INV1339,C3,P5,2024-07-21,17,73.4,0,1247.8
INV1340,C28,P1,2024-06-10,10,178.32,0,1783.2
INV1341,C38,P4,2024-08-04,21,73.4,0,1541.4
INV1342,C19,P9,2024-08-26,25,156.21,0,3905.25
INV1343,C9,P5,2024-08-23,19,73.4,0,1394.6
INV1344,C15,P0,2024-06-28,31,106.18,0,3291.58
INV1345,C42,P0,2024-09-21,8,106.18,0,849.44
INV1346,C27,P9,2024-09-07,20,134.24,0,2684.8
INV1347,C16,P8,2024-06-10,25,140.17,0,3504.25
INV1348,C49,P4,2024-06-30,24,73.4,0,1761.6
INV1349,C0,P3,2024-09-08,28,139.8,0,3914.4
INV1350,C8,P5,2024-07-04,16,73.4,0,1174.4
INV1351,C1,P9,2024-10-22,22,156.21,0,3436.62
INV1352,C47,P1,2024-10-19,18,177.7,0,3198.6
INV1353,C9,P4,2024-09-22,18,73.4,0,1321.2
INV1354,C10,P4,2024-07-13,15,65.95,0,989.25
INV1355,C25,P8,2024-09-18,15,140.17,0,2102.55
INV1356,C3,P5,2024-08-17,10,73.4,0,734.0
INV1357,C38,P0,2024-06-19,24,106.18,0,2548.32
INV1358,C28,P8,2024-09-12,22,140.17,0,3083.74
INV1359,C21,P8,2024-06-19,25,122.91,0,3072.75
INV1360,C35,P6,2024-07-17,8,51.78,10,372.82
INV1361,C15,P8,2024-11-03,10,140.17,0,1401.7
INV1362,C30,P4,2024-11-07,18,73.4,0,1321.2
INV1363,C40,P1,2024-09-04,20,192.61,0,3852.2
INV1364,C36,P8,2024-08-13,17,140.17,0,2382.89
INV1365,C9,P5,2024-10-18,18,73.4,0,1321.2
INV1366,C1,P8,2024-06-29,28,140.17,0,3924.76
INV1367,C33,P0,2024-07-24,13,106.18,0,1380.34
INV1368,C17,P8,2024-06-19,26,127.64,5,3152.71
INV1369,C2,P2,2024-08-25,16,150.36,10,2165.18
INV1370,C8,P4,2024-11-12,22,66.35,5,1386.71
INV1371,C7,P3,2024-11-02,20,128.77,5,2446.63
INV1372,C29,P4,2024-11-27,21,73.4,0,1541.4
INV1373,C12,P8,2024-06-04,22,140.17,0,3083.74
INV1374,C25,P5,2024-09-14,13,73.4,0,954.2
INV1375,C18,P7,2024-09-21,20,156.16,10,2810.88
INV1376,C1,P9,2024-10-04,17,156.21,0,2655.57
INV1377,C32,P3,2024-10-21,21,139.8,0,2935.8
INV1378,C29,P1,2024-07-13,19,192.61,0,3659.59
INV1379,C11,P3,2024-06-16,22,139.8,0,3075.6
INV1380,C48,P0,2024-07-21,28,106.18,0,2973.04
INV1381,C27,P6,2024-09-02,18,58.71,0,1056.78
INV1382,C6,P3,2024-07-16,21,139.8,0,2935.8
INV1383,C43,P8,2024-07-22,24,140.17,0,3364.08
